scenario;Category;Baseline;model;region;period;Scope;value;unit;variable
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2050;Global;23329.81826;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2060;Global;24362.25254;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2070;Global;24615.95557;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2080;Global;24346.34366;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2090;Global;23741.36762;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2100;Global;23041.77749;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2010;Global;1381.251072;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2015;Global;2100.876305;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2020;Global;3160.592803;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2025;Global;4468.006732;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2030;Global;5869.160388;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2035;Global;7264.985177;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2040;Global;8639.097127;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2045;Global;9907.86136;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2050;Global;11349.80578;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2060;Global;14353.86278;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2070;Global;17498.43091;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2080;Global;20476.22307;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2090;Global;23252.45314;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2100;Global;25820.43927;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2010;Global;5149.308534;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2015;Global;5296.034491;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2020;Global;5498.878512;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2025;Global;5733.231877;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2030;Global;5989.435046;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2035;Global;6216.170756;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2040;Global;6410.404606;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2045;Global;6597.301428;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2050;Global;6773.008205;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2060;Global;6836.14336;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2070;Global;7155.566293;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2080;Global;7413.319062;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2090;Global;7662.642293;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2100;Global;7920.221988;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2010;Global;1007.210081;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2015;Global;1248.30026;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2020;Global;1459.76558;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2025;Global;1639.506238;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2030;Global;1776.044339;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2035;Global;1867.158375;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2040;Global;1919.152893;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2045;Global;1836.222446;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2050;Global;1934.938456;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2060;Global;2040.242161;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2070;Global;2169.914833;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2080;Global;2261.343251;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2090;Global;2324.961621;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2100;Global;2372.939454;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2010;Global;14477.42764;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2015;Global;15986.0705;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2020;Global;17978.66511;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2025;Global;20003.81108;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2030;Global;21933.48728;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2035;Global;23839.45522;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2040;Global;25717.53335;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2045;Global;27450.74805;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2050;Global;29326.64856;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2060;Global;33058.14211;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2070;Global;37045.16155;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2080;Global;40922.07242;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2090;Global;44615.01516;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2100;Global;48082.97984;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2010;Global;55461.32981;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2015;Global;65304.42214;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2020;Global;77409.49;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2025;Global;90652.8046;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2030;Global;103634.8155;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2035;Global;115895.8218;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2040;Global;127634.6864;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2045;Global;137840.0058;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2050;Global;150011.1027;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2060;Global;172921.7341;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2070;Global;197298.5156;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2080;Global;221865.7445;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2090;Global;246837.112;billion US$2010/yr OR local currency;GDP|MER
NPi2020_400_V4;2020_verylow;NoPolicy_V4;COPPE-COFFEE 1.0;World;2100;Global;272187.0109;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2010;Global;1214.918287;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2015;Global;1428.720135;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2020;Global;1725.186479;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2025;Global;1999.73008;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2030;Global;2262.097798;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2035;Global;2519.505555;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2040;Global;2785.742512;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2045;Global;3075.405122;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2050;Global;3370.231416;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2060;Global;4041.189059;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2070;Global;4613.322456;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2080;Global;5144.43552;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2090;Global;5660.053585;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2100;Global;6171.504457;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2010;Global;4518.245634;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2015;Global;7422.88564;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2020;Global;10895.62227;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2025;Global;14342.76478;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2030;Global;17336.6679;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2035;Global;19724.61353;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2040;Global;21560.71086;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2045;Global;22939.54324;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2050;Global;23817.37414;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2060;Global;25000.31479;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2070;Global;25391.61609;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2080;Global;25243.69934;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2090;Global;24744.03898;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;CHN;2100;Global;24139.39848;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2010;Global;1381.251072;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2015;Global;2100.876305;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2020;Global;3159.334195;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2025;Global;4468.028835;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2030;Global;5880.62396;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2035;Global;7314.136206;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2040;Global;8737.885505;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2045;Global;10118.05262;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2050;Global;11446.80516;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2060;Global;14507.36605;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2070;Global;17723.22871;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2080;Global;20783.4453;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2090;Global;23651.59448;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;IND;2100;Global;26319.59661;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2010;Global;5149.308534;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2015;Global;5296.034491;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2020;Global;5491.455978;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2025;Global;5722.042449;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2030;Global;5970.278294;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2035;Global;6192.019899;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2040;Global;6393.133022;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2045;Global;6596.368167;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2050;Global;6780.422838;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2060;Global;6826.400852;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2070;Global;7143.330758;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2080;Global;7398.532183;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2090;Global;7645.177139;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;JPN;2100;Global;7899.916108;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2010;Global;1007.210081;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2015;Global;1248.30026;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2020;Global;1471.151617;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2025;Global;1659.638839;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2030;Global;1822.59084;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2035;Global;1964.435984;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2040;Global;2076.526013;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2045;Global;2134.935364;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2050;Global;2107.251568;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2060;Global;2269.826646;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2070;Global;2466.129369;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2080;Global;2625.438505;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2090;Global;2757.486175;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;RUS;2100;Global;2875.056655;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2010;Global;14477.42764;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2015;Global;15986.0705;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2020;Global;17985.43387;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2025;Global;20017.10381;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2030;Global;21975.4711;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2035;Global;23947.89009;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2040;Global;25906.77493;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2045;Global;27811.49839;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2050;Global;29555.20059;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2060;Global;33380.49288;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2070;Global;37479.0571;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2080;Global;41481.80479;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2090;Global;45313.11615;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;USA;2100;Global;48930.21446;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2010;Global;55461.32981;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2015;Global;65304.42214;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2020;Global;77450.69201;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2025;Global;90757.93651;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2030;Global;104009.0949;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2035;Global;116899.7988;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2040;Global;129413.3404;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2045;Global;141412.1045;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2050;Global;152327.1573;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2060;Global;176242.0319;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2070;Global;201930.6067;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2080;Global;228071.3205;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2090;Global;254907.5396;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1000_V4;2020_low;NoPolicy_V4;COPPE-COFFEE 1.0;World;2100;Global;282433.3463;billion US$2010/yr OR local currency;GDP|MER
NPi2020_1600_V4;2020_high;NoPolicy_V4;COPPE-COFFEE 1.0;BRA;2010;Global;1214.918287;billion US$2010/yr OR local currency;GDP|MER
